Date,CRK,XOM,COP,CVX,MRO,HAL,NC,MUR,HP,NR,OXY,APA,RRC,TDW,OII,RES,EOG,TTI,SM,PTEN,TEN,LNG,VLO,DRQ,CNX,DVN,OIS,FTI
2005-01-19,100.90243530273438,26.499292373657227,17.78046989440918,25.048004150390625,7.772684097290039,15.832438468933105,4.567532062530518,20.520370483398438,9.615316390991211,5.400000095367432,16.72180938720703,39.461856842041016,13.26184368133545,925.5482177734375,8.154735565185547,2.453913927078247,14.675565719604492,7.932837963104248,19.943180084228516,15.008544921875,87.5,34.790138244628906,13.958118438720703,13.625,14.789386749267578,29.767053604125977,10.554286003112793,3.817721128463745
2005-01-20,101.75410461425781,26.32798957824707,17.473735809326172,24.70098114013672,7.629155158996582,15.678610801696777,4.405782222747803,20.411134719848633,9.488422393798828,5.210000038146973,16.492351531982422,39.158485412597656,12.943166732788086,920.2483520507812,8.024347305297852,2.4187095165252686,14.721110343933105,7.7305588722229,20.032440185546875,15.00062370300293,85.0999984741211,34.596309661865234,13.800385475158691,13.425000190734863,14.697482109069824,29.60870361328125,10.691429138183594,3.7552571296691895
2005-01-21,104.04021453857422,26.182647705078125,17.388092041015625,24.710479736328125,7.693842887878418,15.682376861572266,4.390996932983398,20.63458251953125,9.666071891784668,5.25,16.52963638305664,38.96887969970703,12.857375144958496,928.5772705078125,8.053077697753906,2.4497716426849365,14.830815315246582,7.833164215087891,20.018346786499023,15.064051628112793,84.75,35.138038635253906,13.958118438720703,13.875,14.708507537841797,29.744443893432617,10.720000267028809,3.735659599304199
2005-01-24,104.57811737060547,26.540815353393555,17.62112045288086,24.990957260131836,7.796939849853516,15.75740909576416,4.29690408706665,20.80837631225586,9.821155548095703,5.110000133514404,16.578399658203125,39.33293151855469,12.814470291137695,945.7405395507812,8.077387809753418,2.4787638187408447,14.93016529083252,7.885932445526123,20.2955265045166,14.984764099121094,82.82499694824219,35.44618225097656,14.01260757446289,13.880000114440918,14.583518981933594,29.88772964477539,10.617142677307129,3.818946599960327
2005-01-25,104.30916595458984,26.644643783569336,17.706771850585938,25.214374542236328,7.918232440948486,15.98250675201416,4.26777982711792,20.738853454589844,9.75347900390625,4.980000019073486,16.3345947265625,39.71973419189453,12.863494873046875,938.6732177734375,8.192304611206055,2.5263919830322266,14.884628295898438,7.833164215087891,20.210968017578125,14.945116996765137,83.75,35.351749420166016,13.897894859313965,14.260000228881836,14.491612434387207,30.083810806274414,10.577142715454102,3.823845624923706
2005-01-26,103.86091613769531,26.836692810058594,18.023462295532227,25.45208168029785,7.964725017547607,16.035037994384766,4.285700798034668,20.935007095336914,10.055194854736328,5.039999961853027,16.549713134765625,40.26581573486328,13.24345874786377,950.2833862304688,8.282910346984863,2.553311824798584,15.097830772399902,7.944564342498779,20.131093978881836,15.222620964050293,84.5250015258789,35.635040283203125,14.244915962219238,14.324999809265137,14.612929344177246,30.56648063659668,10.822856903076172,3.7785282135009766
2005-01-27,105.78839874267578,26.862651824951172,18.12504768371582,25.699283599853516,7.861629486083984,16.32391929626465,4.288840293884277,20.97969627380371,10.308964729309082,5.090000152587891,16.566919326782227,41.259376525878906,13.482464790344238,955.5840454101562,8.382362365722656,2.592658042907715,15.228233337402344,8.132184028625488,20.38009262084961,15.500117301940918,86.625,36.63401794433594,14.680832862854004,14.324999809265137,15.693737983703613,30.966190338134766,11.102856636047363,3.794450521469116
2005-01-28,103.77125549316406,26.61349868774414,18.123050689697266,25.537649154663086,7.754488945007324,15.322196960449219,4.254337787628174,22.111852645874023,10.495072364807129,5.090000152587891,16.495214462280273,41.08494186401367,13.280229568481445,961.1367797851562,8.300593376159668,2.5895512104034424,15.317246437072754,8.06475830078125,19.961971282958984,15.206756591796875,86.92500305175781,36.678749084472656,14.534567832946777,14.270000457763672,15.337141036987305,30.272357940673828,10.742856979370117,3.7283108234405518
2005-01-31,105.16085815429688,26.784799575805664,18.481563568115234,25.860916137695312,7.829282283782959,15.43100643157959,4.478366851806641,22.16648292541504,10.686820983886719,5.199999809265137,16.7447452545166,41.274559020996094,13.598904609680176,978.2996215820312,8.422139167785645,2.6703124046325684,15.368982315063477,8.179089546203613,20.206266403198242,15.420827865600586,89.875,37.22544860839844,14.92173957824707,14.375,15.509923934936523,30.67206573486328,10.885713577270508,3.7515833377838135
2005-02-01,105.74358367919922,27.651660919189453,18.844078063964844,26.21745491027832,7.92025089263916,15.359723091125488,4.630709648132324,22.526473999023438,10.664254188537598,5.190000057220459,17.037317276000977,41.82064437866211,13.70921802520752,993.19140625,8.53705883026123,2.821481943130493,15.720868110656738,8.208406448364258,20.436473846435547,15.634889602661133,93.0,37.374549865722656,16.33562469482422,14.539999961853027,15.623886108398438,31.313106536865234,11.05142879486084,3.7932257652282715
2005-02-02,110.3157958984375,27.9942569732666,18.93768882751465,26.398096084594727,8.086016654968262,15.588579177856445,4.655800819396973,22.593523025512695,10.994162559509277,5.269999980926514,17.27538299560547,42.1846809387207,13.745986938476562,1016.1597290039062,8.60998821258545,2.837013006210327,15.859554290771484,8.486905097961426,20.976749420166016,16.150243759155273,94.57499694824219,38.42819595336914,16.95508575439453,14.729999542236328,15.704760551452637,32.097434997558594,11.600000381469727,3.8373186588287354
2005-02-03,108.79174041748047,28.300514221191406,19.091053009033203,26.73562240600586,8.205283164978027,15.6748685836792,4.704638957977295,22.754899978637695,10.949051856994629,5.199999809265137,17.37002944946289,41.99506759643555,13.917580604553223,1030.6002197265625,8.55252742767334,2.859792947769165,15.9961576461792,8.486905097961426,21.02842140197754,16.30881690979004,94.3499984741211,39.21345901489258,17.554475784301758,14.670000076293945,15.675352096557617,31.252777099609375,11.674285888671875,3.858140707015991
2005-02-04,109.41928100585938,28.70021629333496,19.16474723815918,26.97331428527832,8.187092781066895,15.746148109436035,4.7203192710876465,22.687870025634766,11.028000831604004,5.53000020980835,17.19219970703125,41.81304931640625,13.776627540588379,1024.520263671875,8.497281074523926,2.8328726291656494,15.865763664245605,8.419478416442871,21.22574234008789,16.18988609313965,92.25,39.01465606689453,17.419679641723633,15.074999809265137,16.057676315307617,30.70978355407715,11.914285659790039,3.844667911529541
2005-02-07,107.85038757324219,28.757322311401367,19.138851165771484,26.745128631591797,8.156767845153809,15.378477096557617,4.704190731048584,22.402332305908203,10.887014389038086,5.329999923706055,17.22374153137207,41.130435943603516,13.7276029586792,991.0789184570312,8.32932186126709,2.8204472064971924,15.929924964904785,8.42827320098877,21.86937141418457,15.848968505859375,92.42500305175781,38.41825866699219,16.73138427734375,14.949999809265137,16.002534866333008,30.32513999938965,11.554286003112793,3.8495678901672363
